"crabID","date","startLoc","status","event","molt","endLoc","exp","chamber","crabStartDate","day","stage","lastObsDate","crabEndDate","allTreatments","treatment","temperatue","CO2","lights"
"CH06_W_18_2021_06_17",2021-06-22,"CH06_W6_73_1","transfered",NA,FALSE,"CH06_W6_73_1","W","CH06",2021-06-17,5,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_18_2021_06_17",2021-06-23,"CH06_W6_73_1","transfered",NA,FALSE,"CH06_W6_73_1","W","CH06",2021-06-17,6,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_18_2021_06_17",2021-06-24,"CH06_W6_73_1","transfered",NA,FALSE,"CH06_W6_73_1","W","CH06",2021-06-17,7,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_18_2021_06_17",2021-06-25,"CH06_W6_73_1","transfered",NA,FALSE,"CH06_W6_73_1","W","CH06",2021-06-17,8,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_18_2021_06_17",2021-06-28,"CH06_W6_73_1","transfered",NA,FALSE,"CH06_W6_73_1","W","CH06",2021-06-17,11,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_18_2021_06_17",2021-06-30,"CH06_W6_73_1","transfered",NA,FALSE,"CH06_W6_73_1","W","CH06",2021-06-17,13,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_18_2021_06_17",2021-07-01,"CH06_W6_73_1","transfered",NA,FALSE,"CH06_W6_73_1","W","CH06",2021-06-17,14,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_18_2021_06_17",2021-07-06,"CH06_W6_73_1","dead",1,FALSE,"CH06_W6_73_1","W","CH06",2021-06-17,19,1,2021-07-06,2021-07-06,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_2_2021_06_17",2021-06-17,NA,"new",NA,FALSE,"CH06_W6_64_1","W","CH06",2021-06-17,0,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_2_2021_06_17",2021-06-18,"CH06_W6_64_1","transfered",NA,FALSE,"CH06_W6_64_1","W","CH06",2021-06-17,1,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_2_2021_06_17",2021-06-21,"CH06_W6_64_1","transfered",NA,FALSE,"CH06_W6_64_1","W","CH06",2021-06-17,4,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_2_2021_06_17",2021-06-22,"CH06_W6_64_1","transfered",NA,FALSE,"CH06_W6_64_1","W","CH06",2021-06-17,5,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_2_2021_06_17",2021-06-23,"CH06_W6_64_1","transfered",NA,FALSE,"CH06_W6_64_1","W","CH06",2021-06-17,6,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_2_2021_06_17",2021-06-24,"CH06_W6_64_1","transfered",NA,FALSE,"CH06_W6_64_1","W","CH06",2021-06-17,7,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_2_2021_06_17",2021-06-25,"CH06_W6_64_1","transfered",NA,FALSE,"CH06_W6_64_1","W","CH06",2021-06-17,8,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_2_2021_06_17",2021-06-28,"CH06_W6_64_1","transfered",NA,FALSE,"CH06_W6_64_1","W","CH06",2021-06-17,11,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_2_2021_06_17",2021-06-30,"CH06_W6_64_1","transfered",NA,FALSE,"CH06_W6_64_1","W","CH06",2021-06-17,13,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_2_2021_06_17",2021-07-01,"CH06_W6_64_1","transfered",NA,FALSE,"CH06_W6_64_1","W","CH06",2021-06-17,14,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_2_2021_06_17",2021-07-06,"CH06_W6_64_1","molted",0,TRUE,"CH06_W6_64_1","W","CH06",2021-06-17,19,2,2021-07-06,2021-07-06,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_20_2021_06_17",2021-06-17,NA,"new",NA,FALSE,"CH06_W6_73_5","W","CH06",2021-06-17,0,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_20_2021_06_17",2021-06-18,"CH06_W6_73_5","transfered",NA,FALSE,"CH06_W6_73_5","W","CH06",2021-06-17,1,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_20_2021_06_17",2021-06-21,"CH06_W6_73_5","transfered",NA,FALSE,"CH06_W6_73_5","W","CH06",2021-06-17,4,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_20_2021_06_17",2021-06-22,"CH06_W6_73_5","transfered",NA,FALSE,"CH06_W6_73_5","W","CH06",2021-06-17,5,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_20_2021_06_17",2021-06-23,"CH06_W6_73_5","transfered",NA,FALSE,"CH06_W6_73_5","W","CH06",2021-06-17,6,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_20_2021_06_17",2021-06-24,"CH06_W6_73_5","transfered",NA,FALSE,"CH06_W6_73_5","W","CH06",2021-06-17,7,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_20_2021_06_17",2021-06-25,"CH06_W6_73_5","transfered",NA,FALSE,"CH06_W6_73_5","W","CH06",2021-06-17,8,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_20_2021_06_17",2021-06-28,"CH06_W6_73_5","transfered",NA,FALSE,"CH06_W6_73_5","W","CH06",2021-06-17,11,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_20_2021_06_17",2021-06-30,"CH06_W6_73_5","transfered",NA,FALSE,"CH06_W6_73_5","W","CH06",2021-06-17,13,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_20_2021_06_17",2021-07-01,"CH06_W6_73_5","transfered",NA,FALSE,"CH06_W6_73_5","W","CH06",2021-06-17,14,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_20_2021_06_17",2021-07-06,"CH06_W6_73_5","removed",0,TRUE,"CH06_W6_73_5","W","CH06",2021-06-17,19,1,2021-07-06,2021-07-06,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_21_2021_06_17",2021-06-17,NA,"new",NA,FALSE,"CH06_W6_130_5","W","CH06",2021-06-17,0,1,2021-06-21,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_21_2021_06_17",2021-06-18,"CH06_W6_130_5","transfered",NA,FALSE,"CH06_W6_130_5","W","CH06",2021-06-17,1,1,2021-06-21,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_21_2021_06_17",2021-06-21,"CH06_W6_130_5","dead",1,FALSE,"CH06_W6_130_5","W","CH06",2021-06-17,4,1,2021-06-21,2021-06-21,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_22_2021_06_17",2021-06-17,NA,"new",NA,FALSE,"CH06_W6_91_3","W","CH06",2021-06-17,0,1,2021-06-30,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_22_2021_06_17",2021-06-18,"CH06_W6_91_3","transfered",NA,FALSE,"CH06_W6_91_3","W","CH06",2021-06-17,1,1,2021-06-30,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_22_2021_06_17",2021-06-21,"CH06_W6_91_3","transfered",NA,FALSE,"CH06_W6_91_3","W","CH06",2021-06-17,4,1,2021-06-30,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_22_2021_06_17",2021-06-22,"CH06_W6_91_3","transfered",NA,FALSE,"CH06_W6_91_3","W","CH06",2021-06-17,5,1,2021-06-30,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_22_2021_06_17",2021-06-23,"CH06_W6_91_3","transfered",NA,FALSE,"CH06_W6_91_3","W","CH06",2021-06-17,6,1,2021-06-30,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_22_2021_06_17",2021-06-24,"CH06_W6_91_3","transfered",NA,FALSE,"CH06_W6_91_3","W","CH06",2021-06-17,7,1,2021-06-30,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_22_2021_06_17",2021-06-25,"CH06_W6_91_3","transfered",NA,FALSE,"CH06_W6_91_3","W","CH06",2021-06-17,8,1,2021-06-30,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_22_2021_06_17",2021-06-28,"CH06_W6_91_3","transfered",NA,FALSE,"CH06_W6_91_3","W","CH06",2021-06-17,11,1,2021-06-30,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_22_2021_06_17",2021-06-30,"CH06_W6_91_3","molted",0,TRUE,"CH06_W6_91_3","W","CH06",2021-06-17,13,2,2021-06-30,2021-06-30,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_23_2021_06_17",2021-06-17,NA,"new",NA,FALSE,"CH06_W6_64_3","W","CH06",2021-06-17,0,1,2021-06-28,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_23_2021_06_17",2021-06-18,"CH06_W6_64_3","transfered",NA,FALSE,"CH06_W6_64_3","W","CH06",2021-06-17,1,1,2021-06-28,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_23_2021_06_17",2021-06-21,"CH06_W6_64_3","transfered",NA,FALSE,"CH06_W6_64_3","W","CH06",2021-06-17,4,1,2021-06-28,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_23_2021_06_17",2021-06-22,"CH06_W6_64_3","transfered",NA,FALSE,"CH06_W6_64_3","W","CH06",2021-06-17,5,1,2021-06-28,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_23_2021_06_17",2021-06-23,"CH06_W6_64_3","transfered",NA,FALSE,"CH06_W6_64_3","W","CH06",2021-06-17,6,1,2021-06-28,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_23_2021_06_17",2021-06-24,"CH06_W6_64_3","transfered",NA,FALSE,"CH06_W6_64_3","W","CH06",2021-06-17,7,1,2021-06-28,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_23_2021_06_17",2021-06-25,"CH06_W6_64_3","transfered",NA,FALSE,"CH06_W6_64_3","W","CH06",2021-06-17,8,1,2021-06-28,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_23_2021_06_17",2021-06-28,"CH06_W6_64_3","removed",0,TRUE,"CH06_W6_64_3","W","CH06",2021-06-17,11,1,2021-06-28,2021-06-28,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_24_2021_06_17",2021-06-17,NA,"new",NA,FALSE,"CH06_W6_91_6","W","CH06",2021-06-17,0,1,2021-07-01,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_24_2021_06_17",2021-06-18,"CH06_W6_91_6","transfered",NA,FALSE,"CH06_W6_91_6","W","CH06",2021-06-17,1,1,2021-07-01,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_24_2021_06_17",2021-06-21,"CH06_W6_91_6","transfered",NA,FALSE,"CH06_W6_91_6","W","CH06",2021-06-17,4,1,2021-07-01,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_24_2021_06_17",2021-06-22,"CH06_W6_91_6","transfered",NA,FALSE,"CH06_W6_91_6","W","CH06",2021-06-17,5,1,2021-07-01,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_24_2021_06_17",2021-06-23,"CH06_W6_91_6","transfered",NA,FALSE,"CH06_W6_91_6","W","CH06",2021-06-17,6,1,2021-07-01,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_24_2021_06_17",2021-06-24,"CH06_W6_91_6","transfered",NA,FALSE,"CH06_W6_91_6","W","CH06",2021-06-17,7,1,2021-07-01,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_24_2021_06_17",2021-06-25,"CH06_W6_91_6","transfered",NA,FALSE,"CH06_W6_91_6","W","CH06",2021-06-17,8,1,2021-07-01,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_24_2021_06_17",2021-06-28,"CH06_W6_91_6","transfered",NA,FALSE,"CH06_W6_91_6","W","CH06",2021-06-17,11,1,2021-07-01,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_24_2021_06_17",2021-06-30,"CH06_W6_91_6","transfered",NA,FALSE,"CH06_W6_91_6","W","CH06",2021-06-17,13,1,2021-07-01,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_24_2021_06_17",2021-07-01,"CH06_W6_91_6","removed",0,TRUE,"CH06_W6_91_6","W","CH06",2021-06-17,14,1,2021-07-01,2021-07-01,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_3_2021_06_17",2021-06-17,NA,"new",NA,FALSE,"CH06_W6_130_4","W","CH06",2021-06-17,0,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_3_2021_06_17",2021-06-18,"CH06_W6_130_4","transfered",NA,FALSE,"CH06_W6_130_4","W","CH06",2021-06-17,1,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_3_2021_06_17",2021-06-21,"CH06_W6_130_4","transfered",NA,FALSE,"CH06_W6_130_4","W","CH06",2021-06-17,4,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_3_2021_06_17",2021-06-22,"CH06_W6_130_4","transfered",NA,FALSE,"CH06_W6_130_4","W","CH06",2021-06-17,5,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_3_2021_06_17",2021-06-23,"CH06_W6_130_4","transfered",NA,FALSE,"CH06_W6_130_4","W","CH06",2021-06-17,6,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_3_2021_06_17",2021-06-24,"CH06_W6_130_4","transfered",NA,FALSE,"CH06_W6_130_4","W","CH06",2021-06-17,7,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_3_2021_06_17",2021-06-25,"CH06_W6_130_4","transfered",NA,FALSE,"CH06_W6_130_4","W","CH06",2021-06-17,8,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_3_2021_06_17",2021-06-28,"CH06_W6_130_4","transfered",NA,FALSE,"CH06_W6_130_4","W","CH06",2021-06-17,11,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_3_2021_06_17",2021-06-30,"CH06_W6_130_4","transfered",NA,FALSE,"CH06_W6_130_4","W","CH06",2021-06-17,13,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_3_2021_06_17",2021-07-01,"CH06_W6_130_4","transfered",NA,FALSE,"CH06_W6_130_4","W","CH06",2021-06-17,14,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_3_2021_06_17",2021-07-06,"CH06_W6_130_4","removed",0,TRUE,"CH06_W6_130_4","W","CH06",2021-06-17,19,1,2021-07-06,2021-07-06,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_4_2021_06_17",2021-06-17,NA,"new",NA,FALSE,"CH06_W6_73_3","W","CH06",2021-06-17,0,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_4_2021_06_17",2021-06-18,"CH06_W6_73_3","transfered",NA,FALSE,"CH06_W6_73_3","W","CH06",2021-06-17,1,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_4_2021_06_17",2021-06-21,"CH06_W6_73_3","transfered",NA,FALSE,"CH06_W6_73_3","W","CH06",2021-06-17,4,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_4_2021_06_17",2021-06-22,"CH06_W6_73_3","transfered",NA,FALSE,"CH06_W6_73_3","W","CH06",2021-06-17,5,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_4_2021_06_17",2021-06-23,"CH06_W6_73_3","transfered",NA,FALSE,"CH06_W6_73_3","W","CH06",2021-06-17,6,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_4_2021_06_17",2021-06-24,"CH06_W6_73_3","transfered",NA,FALSE,"CH06_W6_73_3","W","CH06",2021-06-17,7,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_4_2021_06_17",2021-06-25,"CH06_W6_73_3","transfered",NA,FALSE,"CH06_W6_73_3","W","CH06",2021-06-17,8,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_4_2021_06_17",2021-06-28,"CH06_W6_73_3","transfered",NA,FALSE,"CH06_W6_73_3","W","CH06",2021-06-17,11,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_4_2021_06_17",2021-06-30,"CH06_W6_73_3","transfered",NA,FALSE,"CH06_W6_73_3","W","CH06",2021-06-17,13,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_4_2021_06_17",2021-07-01,"CH06_W6_73_3","transfered",NA,FALSE,"CH06_W6_73_3","W","CH06",2021-06-17,14,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_4_2021_06_17",2021-07-06,"CH06_W6_73_3","removed",0,TRUE,"CH06_W6_73_3","W","CH06",2021-06-17,19,1,2021-07-06,2021-07-06,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_5_2021_06_17",2021-06-17,NA,"new",NA,FALSE,"CH06_W6_91_5","W","CH06",2021-06-17,0,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_5_2021_06_17",2021-06-18,"CH06_W6_91_5","transfered",NA,FALSE,"CH06_W6_91_5","W","CH06",2021-06-17,1,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_5_2021_06_17",2021-06-21,"CH06_W6_91_5","transfered",NA,FALSE,"CH06_W6_91_5","W","CH06",2021-06-17,4,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_5_2021_06_17",2021-06-22,"CH06_W6_91_5","transfered",NA,FALSE,"CH06_W6_91_5","W","CH06",2021-06-17,5,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_5_2021_06_17",2021-06-23,"CH06_W6_91_5","transfered",NA,FALSE,"CH06_W6_91_5","W","CH06",2021-06-17,6,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_5_2021_06_17",2021-06-24,"CH06_W6_91_5","transfered",NA,FALSE,"CH06_W6_91_5","W","CH06",2021-06-17,7,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_5_2021_06_17",2021-06-25,"CH06_W6_91_5","transfered",NA,FALSE,"CH06_W6_91_5","W","CH06",2021-06-17,8,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_5_2021_06_17",2021-06-28,"CH06_W6_91_5","transfered",NA,FALSE,"CH06_W6_91_5","W","CH06",2021-06-17,11,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_5_2021_06_17",2021-06-30,"CH06_W6_91_5","transfered",NA,FALSE,"CH06_W6_91_5","W","CH06",2021-06-17,13,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_5_2021_06_17",2021-07-01,"CH06_W6_91_5","transfered",NA,FALSE,"CH06_W6_91_5","W","CH06",2021-06-17,14,1,2021-07-06,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_5_2021_06_17",2021-07-06,"CH06_W6_91_5","removed",0,TRUE,"CH06_W6_91_5","W","CH06",2021-06-17,19,1,2021-07-06,2021-07-06,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_6_2021_06_17",2021-06-17,NA,"new",NA,FALSE,"CH06_W6_91_2","W","CH06",2021-06-17,0,1,2021-07-14,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_6_2021_06_17",2021-06-18,"CH06_W6_91_2","transfered",NA,FALSE,"CH06_W6_91_2","W","CH06",2021-06-17,1,1,2021-07-14,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_6_2021_06_17",2021-06-21,"CH06_W6_91_2","transfered",NA,FALSE,"CH06_W6_91_2","W","CH06",2021-06-17,4,1,2021-07-14,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_6_2021_06_17",2021-06-22,"CH06_W6_91_2","transfered",NA,FALSE,"CH06_W6_91_2","W","CH06",2021-06-17,5,1,2021-07-14,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_6_2021_06_17",2021-06-23,"CH06_W6_91_2","transfered",NA,FALSE,"CH06_W6_91_2","W","CH06",2021-06-17,6,1,2021-07-14,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_6_2021_06_17",2021-06-24,"CH06_W6_91_2","transfered",NA,FALSE,"CH06_W6_91_2","W","CH06",2021-06-17,7,1,2021-07-14,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_6_2021_06_17",2021-06-25,"CH06_W6_91_2","transfered",NA,FALSE,"CH06_W6_91_2","W","CH06",2021-06-17,8,1,2021-07-14,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_6_2021_06_17",2021-06-28,"CH06_W6_91_2","transfered",NA,FALSE,"CH06_W6_91_2","W","CH06",2021-06-17,11,1,2021-07-14,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_6_2021_06_17",2021-06-30,"CH06_W6_91_2","transfered",NA,FALSE,"CH06_W6_91_2","W","CH06",2021-06-17,13,1,2021-07-14,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_6_2021_06_17",2021-07-01,"CH06_W6_91_2","transfered",NA,FALSE,"CH06_W6_91_2","W","CH06",2021-06-17,14,1,2021-07-14,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_6_2021_06_17",2021-07-06,"CH06_W6_91_2","transfered",NA,FALSE,"CH06_W6_91_2","W","CH06",2021-06-17,19,1,2021-07-14,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_6_2021_06_17",2021-07-07,"CH06_W6_91_2","transfered",NA,FALSE,"CH06_W6_91_2","W","CH06",2021-06-17,20,1,2021-07-14,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
"CH06_W_6_2021_06_17",2021-07-08,"CH06_W6_91_2","transfered",NA,FALSE,"CH06_W6_91_2","W","CH06",2021-06-17,21,1,2021-07-14,NA,"HighCO2_LowTemp","HighCO2_LowTemp","10","400","Sunrise_Sunset"
